TIMESTAMPms	M1ATTITUDEpitch	M1ATTITUDEpitchspeed	M1ATTITUDEroll	M1ATTITUDErollspeed	M1ATTITUDEyaw	M1ATTITUDEyawspeed	M1BATTERYSTATUSenergyconsumed	M1GLOBALPOSITIONINTalt	M1GLOBALPOSITIONINTlat	M1GLOBALPOSITIONINTlon	M1GLOBALPOSITIONINTvx	M1GLOBALPOSITIONINTvy	M1GLOBALPOSITIONINTvz	M1HIGHRESIMUpressurealt	M1HIGHRESIMUtemperature	M1HIGHRESIMUxacc	M1HIGHRESIMUxgyro	M1HIGHRESIMUyacc	M1HIGHRESIMUygyro	M1HIGHRESIMUzacc	M1HIGHRESIMUzgyro	M1RCCHANNELSchan1raw	M1RCCHANNELSchan2raw	M1RCCHANNELSchan3raw	M1RCCHANNELSchan4raw	M1SYSSTATUScurrentbattery	M1SYSSTATUSvoltagebattery
205392	-2.136569321155548e-01	2.200390994548798e-01	8.555643558502197e-01	-4.873763322830200e-01	2.404101371765137e+00	1.247496306896210e-01	-1.000000000000000e+00	8.049800000000000e+04	3.739987520000000e+08	-1.221539290000000e+09	-1.620000000000000e+03	-3.490000000000000e+02	-6.600000000000000e+01	4.471320343017578e+01	4.236999893188477e+01	-6.191072940826416e+00	1.210380643606186e-01	-6.863210201263428e+00	2.854447066783905e-01	-8.460278511047363e+00	-1.161217689514160e-01	1.497000000000000e+03	1.495000000000000e+03	9.860000000000000e+02	1.501000000000000e+03	5.000000000000000e+00	1.174400000000000e+04
205504	-2.259611338376999e-01	2.793027758598328e-01	7.474386096000671e-01	-1.031890273094177e+00	2.464061975479126e+00	6.698139905929565e-01	-1.000000000000000e+00	8.049800000000000e+04	3.739987520000000e+08	-1.221539290000000e+09	-1.620000000000000e+03	-3.490000000000000e+02	-6.600000000000000e+01	4.471320343017578e+01	4.236999893188477e+01	-6.191072940826416e+00	1.210380643606186e-01	-6.863210201263428e+00	2.854447066783905e-01	-8.460278511047363e+00	-1.161217689514160e-01	1.497000000000000e+03	1.495000000000000e+03	9.860000000000000e+02	1.501000000000000e+03	5.000000000000000e+00	1.174400000000000e+04
205512	-2.259611338376999e-01	2.793027758598328e-01	7.474386096000671e-01	-1.031890273094177e+00	2.464061975479126e+00	6.698139905929565e-01	-1.000000000000000e+00	8.049800000000000e+04	3.739987520000000e+08	-1.221539290000000e+09	-1.620000000000000e+03	-3.490000000000000e+02	-6.600000000000000e+01	4.120261383056641e+01	4.236000061035156e+01	-6.221397399902344e+00	-9.641509056091309e-01	-5.931631565093994e+00	3.575005829334259e-01	-7.934013843536377e+00	7.327890992164612e-01	1.497000000000000e+03	1.495000000000000e+03	9.860000000000000e+02	1.501000000000000e+03	5.000000000000000e+00	1.174400000000000e+04
205612	-2.426916956901550e-01	3.952075541019440e-01	6.177105307579041e-01	-8.938602209091187e-01	2.555515050888062e+00	7.630035281181335e-01	-1.000000000000000e+00	8.049800000000000e+04	3.739987520000000e+08	-1.221539290000000e+09	-1.620000000000000e+03	-3.490000000000000e+02	-6.600000000000000e+01	4.120261383056641e+01	4.236000061035156e+01	-6.221397399902344e+00	-9.641509056091309e-01	-5.931631565093994e+00	3.575005829334259e-01	-7.934013843536377e+00	7.327890992164612e-01	1.497000000000000e+03	1.495000000000000e+03	9.860000000000000e+02	1.501000000000000e+03	5.000000000000000e+00	1.174400000000000e+04
205667	-2.426916956901550e-01	3.952075541019440e-01	6.177105307579041e-01	-8.938602209091187e-01	2.555515050888062e+00	7.630035281181335e-01	-1.000000000000000e+00	8.049800000000000e+04	3.739987520000000e+08	-1.221539290000000e+09	-1.620000000000000e+03	-3.490000000000000e+02	-6.600000000000000e+01	4.120261383056641e+01	4.236000061035156e+01	-6.221397399902344e+00	-9.641509056091309e-01	-5.931631565093994e+00	3.575005829334259e-01	-7.934013843536377e+00	7.327890992164612e-01	1.780000000000000e+03	1.504000000000000e+03	9.860000000000000e+02	1.501000000000000e+03	5.000000000000000e+00	1.174400000000000e+04
205697	-2.426916956901550e-01	3.952075541019440e-01	6.177105307579041e-01	-8.938602209091187e-01	2.555515050888062e+00	7.630035281181335e-01	-1.000000000000000e+00	8.116600000000000e+04	3.739982510000000e+08	-1.221539600000000e+09	-1.442000000000000e+03	-5.300000000000000e+02	-1.590000000000000e+02	4.120261383056641e+01	4.236000061035156e+01	-6.221397399902344e+00	-9.641509056091309e-01	-5.931631565093994e+00	3.575005829334259e-01	-7.934013843536377e+00	7.327890992164612e-01	1.780000000000000e+03	1.504000000000000e+03	9.860000000000000e+02	1.501000000000000e+03	5.000000000000000e+00	1.174400000000000e+04
205728	-2.407872378826141e-01	3.948694169521332e-01	5.074600577354431e-01	-5.155071616172791e-01	2.657575130462646e+00	6.482566595077515e-01	-1.000000000000000e+00	8.116600000000000e+04	3.739982510000000e+08	-1.221539600000000e+09	-1.442000000000000e+03	-5.300000000000000e+02	-1.590000000000000e+02	4.120261383056641e+01	4.236000061035156e+01	-6.221397399902344e+00	-9.641509056091309e-01	-5.931631565093994e+00	3.575005829334259e-01	-7.934013843536377e+00	7.327890992164612e-01	1.780000000000000e+03	1.504000000000000e+03	9.860000000000000e+02	1.501000000000000e+03	5.000000000000000e+00	1.174400000000000e+04
205836	-2.303739488124847e-01	1.963854134082794e-01	4.713534712791443e-01	1.154074072837830e-01	2.718241214752197e+00	1.684635579586029e-01	-1.000000000000000e+00	8.116600000000000e+04	3.739982510000000e+08	-1.221539600000000e+09	-1.442000000000000e+03	-5.300000000000000e+02	-1.590000000000000e+02	4.120261383056641e+01	4.236000061035156e+01	-6.221397399902344e+00	-9.641509056091309e-01	-5.931631565093994e+00	3.575005829334259e-01	-7.934013843536377e+00	7.327890992164612e-01	1.780000000000000e+03	1.504000000000000e+03	9.860000000000000e+02	1.501000000000000e+03	5.000000000000000e+00	1.174400000000000e+04
205948	-2.067373692989349e-01	2.881518751382828e-02	5.047822594642639e-01	3.508677482604980e-01	2.708925247192383e+00	-3.971667289733887e-01	-1.000000000000000e+00	8.116600000000000e+04	3.739982510000000e+08	-1.221539600000000e+09	-1.442000000000000e+03	-5.300000000000000e+02	-1.590000000000000e+02	4.120261383056641e+01	4.236000061035156e+01	-6.221397399902344e+00	-9.641509056091309e-01	-5.931631565093994e+00	3.575005829334259e-01	-7.934013843536377e+00	7.327890992164612e-01	1.780000000000000e+03	1.504000000000000e+03	9.860000000000000e+02	1.501000000000000e+03	5.000000000000000e+00	1.174400000000000e+04
206060	-1.831506192684174e-01	-1.585713922977448e-01	5.369590520858765e-01	7.173365354537964e-02	2.655169725418091e+00	-5.889272689819336e-01	-1.000000000000000e+00	8.116600000000000e+04	3.739982510000000e+08	-1.221539600000000e+09	-1.442000000000000e+03	-5.300000000000000e+02	-1.590000000000000e+02	4.120261383056641e+01	4.236000061035156e+01	-6.221397399902344e+00	-9.641509056091309e-01	-5.931631565093994e+00	3.575005829334259e-01	-7.934013843536377e+00	7.327890992164612e-01	1.780000000000000e+03	1.504000000000000e+03	9.860000000000000e+02	1.501000000000000e+03	5.000000000000000e+00	1.174400000000000e+04
206110	-1.831506192684174e-01	-1.585713922977448e-01	5.369590520858765e-01	7.173365354537964e-02	2.655169725418091e+00	-5.889272689819336e-01	-1.000000000000000e+00	8.116600000000000e+04	3.739982510000000e+08	-1.221539600000000e+09	-1.442000000000000e+03	-5.300000000000000e+02	-1.590000000000000e+02	4.120261383056641e+01	4.236000061035156e+01	-6.221397399902344e+00	-9.641509056091309e-01	-5.931631565093994e+00	3.575005829334259e-01	-7.934013843536377e+00	7.327890992164612e-01	1.521000000000000e+03	1.496000000000000e+03	9.860000000000000e+02	1.501000000000000e+03	5.000000000000000e+00	1.174400000000000e+04
206120	-1.831506192684174e-01	-1.585713922977448e-01	5.369590520858765e-01	7.173365354537964e-02	2.655169725418091e+00	-5.889272689819336e-01	-1.000000000000000e+00	8.202100000000000e+04	3.739978400000000e+08	-1.221539863000000e+09	-1.226000000000000e+03	-5.500000000000000e+02	-1.780000000000000e+02	4.120261383056641e+01	4.236000061035156e+01	-6.221397399902344e+00	-9.641509056091309e-01	-5.931631565093994e+00	3.575005829334259e-01	-7.934013843536377e+00	7.327890992164612e-01	1.521000000000000e+03	1.496000000000000e+03	9.860000000000000e+02	1.501000000000000e+03	5.000000000000000e+00	1.174400000000000e+04
206172	-1.717531979084015e-01	-3.471681177616119e-01	5.468271970748901e-01	-3.732810914516449e-02	2.579980850219727e+00	-6.268721818923950e-01	-1.000000000000000e+00	8.202100000000000e+04	3.739978400000000e+08	-1.221539863000000e+09	-1.226000000000000e+03	-5.500000000000000e+02	-1.780000000000000e+02	4.120261383056641e+01	4.236000061035156e+01	-6.221397399902344e+00	-9.641509056091309e-01	-5.931631565093994e+00	3.575005829334259e-01	-7.934013843536377e+00	7.327890992164612e-01	1.521000000000000e+03	1.496000000000000e+03	9.860000000000000e+02	1.501000000000000e+03	5.000000000000000e+00	1.174400000000000e+04
206284	-1.689193546772003e-01	-4.196867644786835e-01	5.557125806808472e-01	-8.687398582696915e-02	2.491892099380493e+00	-6.585523486137390e-01	-1.000000000000000e+00	8.202100000000000e+04	3.739978400000000e+08	-1.221539863000000e+09	-1.226000000000000e+03	-5.500000000000000e+02	-1.780000000000000e+02	4.120261383056641e+01	4.236000061035156e+01	-6.221397399902344e+00	-9.641509056091309e-01	-5.931631565093994e+00	3.575005829334259e-01	-7.934013843536377e+00	7.327890992164612e-01	1.521000000000000e+03	1.496000000000000e+03	9.860000000000000e+02	1.501000000000000e+03	5.000000000000000e+00	1.174400000000000e+04
206393	-1.755631864070892e-01	-4.337781071662903e-01	5.371446013450623e-01	-5.604242086410522e-01	2.415376424789429e+00	-3.723979592323303e-01	-1.000000000000000e+00	8.202100000000000e+04	3.739978400000000e+08	-1.221539863000000e+09	-1.226000000000000e+03	-5.500000000000000e+02	-1.780000000000000e+02	4.120261383056641e+01	4.236000061035156e+01	-6.221397399902344e+00	-9.641509056091309e-01	-5.931631565093994e+00	3.575005829334259e-01	-7.934013843536377e+00	7.327890992164612e-01	1.521000000000000e+03	1.496000000000000e+03	9.860000000000000e+02	1.501000000000000e+03	5.000000000000000e+00	1.174400000000000e+04
206500	-2.065215706825256e-01	-2.543783783912659e-01	4.412009418010712e-01	-1.024795293807983e+00	2.390834331512451e+00	9.512477368116379e-02	-1.000000000000000e+00	8.202100000000000e+04	3.739978400000000e+08	-1.221539863000000e+09	-1.226000000000000e+03	-5.500000000000000e+02	-1.780000000000000e+02	4.120261383056641e+01	4.236000061035156e+01	-6.221397399902344e+00	-9.641509056091309e-01	-5.931631565093994e+00	3.575005829334259e-01	-7.934013843536377e+00	7.327890992164612e-01	1.521000000000000e+03	1.496000000000000e+03	9.860000000000000e+02	1.501000000000000e+03	5.000000000000000e+00	1.174400000000000e+04
206518	-2.065215706825256e-01	-2.543783783912659e-01	4.412009418010712e-01	-1.024795293807983e+00	2.390834331512451e+00	9.512477368116379e-02	-1.000000000000000e+00	8.202100000000000e+04	3.739978400000000e+08	-1.221539863000000e+09	-1.226000000000000e+03	-5.500000000000000e+02	-1.780000000000000e+02	4.120261383056641e+01	4.236000061035156e+01	-6.221397399902344e+00	-9.641509056091309e-01	-5.931631565093994e+00	3.575005829334259e-01	-7.934013843536377e+00	7.327890992164612e-01	1.763000000000000e+03	1.494000000000000e+03	9.860000000000000e+02	1.501000000000000e+03	5.000000000000000e+00	1.174400000000000e+04
206540	-2.065215706825256e-01	-2.543783783912659e-01	4.412009418010712e-01	-1.024795293807983e+00	2.390834331512451e+00	9.512477368116379e-02	-1.000000000000000e+00	8.271400000000000e+04	3.739974720000000e+08	-1.221540092000000e+09	-1.069000000000000e+03	-5.700000000000000e+02	-9.500000000000000e+01	4.120261383056641e+01	4.236000061035156e+01	-6.221397399902344e+00	-9.641509056091309e-01	-5.931631565093994e+00	3.575005829334259e-01	-7.934013843536377e+00	7.327890992164612e-01	1.763000000000000e+03	1.494000000000000e+03	9.860000000000000e+02	1.501000000000000e+03	5.000000000000000e+00	1.174400000000000e+04
206612	-2.368177771568298e-01	-1.601435542106628e-01	3.276910483837128e-01	-8.839229941368103e-01	2.406504631042480e+00	3.069516718387604e-01	-1.000000000000000e+00	8.271400000000000e+04	3.739974720000000e+08	-1.221540092000000e+09	-1.069000000000000e+03	-5.700000000000000e+02	-9.500000000000000e+01	4.120261383056641e+01	4.236000061035156e+01	-6.221397399902344e+00	-9.641509056091309e-01	-5.931631565093994e+00	3.575005829334259e-01	-7.934013843536377e+00	7.327890992164612e-01	1.763000000000000e+03	1.494000000000000e+03	9.860000000000000e+02	1.501000000000000e+03	5.000000000000000e+00	1.174400000000000e+04
206712	-2.532875835895538e-01	-8.127635717391968e-02	2.605475187301636e-01	-2.953400313854218e-01	2.425174474716187e+00	7.171319425106049e-02	-1.000000000000000e+00	8.271400000000000e+04	3.739974720000000e+08	-1.221540092000000e+09	-1.069000000000000e+03	-5.700000000000000e+02	-9.500000000000000e+01	4.120261383056641e+01	4.236000061035156e+01	-6.221397399902344e+00	-9.641509056091309e-01	-5.931631565093994e+00	3.575005829334259e-01	-7.934013843536377e+00	7.327890992164612e-01	1.763000000000000e+03	1.494000000000000e+03	9.860000000000000e+02	1.501000000000000e+03	5.000000000000000e+00	1.174400000000000e+04
206824	-2.598435878753662e-01	-9.205661714076996e-02	2.621881365776062e-01	1.909957081079483e-01	2.414681434631348e+00	-1.922799795866013e-01	-1.000000000000000e+00	8.271400000000000e+04	3.739974720000000e+08	-1.221540092000000e+09	-1.069000000000000e+03	-5.700000000000000e+02	-9.500000000000000e+01	4.120261383056641e+01	4.236000061035156e+01	-6.221397399902344e+00	-9.641509056091309e-01	-5.931631565093994e+00	3.575005829334259e-01	-7.934013843536377e+00	7.327890992164612e-01	1.763000000000000e+03	1.494000000000000e+03	9.860000000000000e+02	1.501000000000000e+03	5.000000000000000e+00	1.174400000000000e+04
206868	-2.598435878753662e-01	-9.205661714076996e-02	2.621881365776062e-01	1.909957081079483e-01	2.414681434631348e+00	-1.922799795866013e-01	-1.000000000000000e+00	8.271400000000000e+04	3.739974720000000e+08	-1.221540092000000e+09	-1.069000000000000e+03	-5.700000000000000e+02	-9.500000000000000e+01	4.329210662841797e+01	4.234999847412109e+01	-3.422679185867310e+00	3.285546302795410e-01	-3.859651088714600e+00	-6.093489378690720e-02	-4.927772998809814e+00	-1.996088474988937e-01	1.763000000000000e+03	1.494000000000000e+03	9.860000000000000e+02	1.501000000000000e+03	5.000000000000000e+00	1.174400000000000e+04
206926	-2.598435878753662e-01	-9.205661714076996e-02	2.621881365776062e-01	1.909957081079483e-01	2.414681434631348e+00	-1.922799795866013e-01	-1.000000000000000e+00	8.271400000000000e+04	3.739974720000000e+08	-1.221540092000000e+09	-1.069000000000000e+03	-5.700000000000000e+02	-9.500000000000000e+01	4.329210662841797e+01	4.234999847412109e+01	-3.422679185867310e+00	3.285546302795410e-01	-3.859651088714600e+00	-6.093489378690720e-02	-4.927772998809814e+00	-1.996088474988937e-01	1.448000000000000e+03	1.436000000000000e+03	9.860000000000000e+02	1.501000000000000e+03	5.000000000000000e+00	1.174400000000000e+04
206928	-2.673012912273407e-01	-1.611488908529282e-01	2.974804937839508e-01	2.340521067380905e-01	2.386519193649292e+00	-2.658424675464630e-01	-1.000000000000000e+00	8.271400000000000e+04	3.739974720000000e+08	-1.221540092000000e+09	-1.069000000000000e+03	-5.700000000000000e+02	-9.500000000000000e+01	4.329210662841797e+01	4.234999847412109e+01	-3.422679185867310e+00	3.285546302795410e-01	-3.859651088714600e+00	-6.093489378690720e-02	-4.927772998809814e+00	-1.996088474988937e-01	1.448000000000000e+03	1.436000000000000e+03	9.860000000000000e+02	1.501000000000000e+03	5.000000000000000e+00	1.174400000000000e+04
206948	-2.673012912273407e-01	-1.611488908529282e-01	2.974804937839508e-01	2.340521067380905e-01	2.386519193649292e+00	-2.658424675464630e-01	-1.000000000000000e+00	8.297600000000000e+04	3.739971330000000e+08	-1.221540310000000e+09	-9.250000000000000e+02	-5.300000000000000e+02	3.000000000000000e+00	4.329210662841797e+01	4.234999847412109e+01	-3.422679185867310e+00	3.285546302795410e-01	-3.859651088714600e+00	-6.093489378690720e-02	-4.927772998809814e+00	-1.996088474988937e-01	1.448000000000000e+03	1.436000000000000e+03	9.860000000000000e+02	1.501000000000000e+03	5.000000000000000e+00	1.174400000000000e+04
207294	-2.673012912273407e-01	-1.611488908529282e-01	2.974804937839508e-01	2.340521067380905e-01	2.386519193649292e+00	-2.658424675464630e-01	-1.000000000000000e+00	8.297600000000000e+04	3.739971330000000e+08	-1.221540310000000e+09	-9.250000000000000e+02	-5.300000000000000e+02	3.000000000000000e+00	4.329210662841797e+01	4.234999847412109e+01	-3.422679185867310e+00	3.285546302795410e-01	-3.859651088714600e+00	-6.093489378690720e-02	-4.927772998809814e+00	-1.996088474988937e-01	1.448000000000000e+03	1.436000000000000e+03	9.860000000000000e+02	1.501000000000000e+03	1.200000000000000e+01	1.175000000000000e+04
207301	-2.673012912273407e-01	-1.611488908529282e-01	2.974804937839508e-01	2.340521067380905e-01	2.386519193649292e+00	-2.658424675464630e-01	-1.000000000000000e+00	8.297600000000000e+04	3.739971330000000e+08	-1.221540310000000e+09	-9.250000000000000e+02	-5.300000000000000e+02	3.000000000000000e+00	4.329210662841797e+01	4.234999847412109e+01	-3.422679185867310e+00	3.285546302795410e-01	-3.859651088714600e+00	-6.093489378690720e-02	-4.927772998809814e+00	-1.996088474988937e-01	1.448000000000000e+03	1.436000000000000e+03	9.860000000000000e+02	1.501000000000000e+03	1.200000000000000e+01	1.175000000000000e+04
207542	-2.724584639072418e-01	-1.141337454319000e-01	3.348015844821930e-01	2.349120527505875e-01	2.344124078750610e+00	-4.461933672428131e-01	-1.000000000000000e+00	8.297600000000000e+04	3.739971330000000e+08	-1.221540310000000e+09	-9.250000000000000e+02	-5.300000000000000e+02	3.000000000000000e+00	4.329210662841797e+01	4.234999847412109e+01	-3.422679185867310e+00	3.285546302795410e-01	-3.859651088714600e+00	-6.093489378690720e-02	-4.927772998809814e+00	-1.996088474988937e-01	1.448000000000000e+03	1.436000000000000e+03	9.860000000000000e+02	1.501000000000000e+03	1.200000000000000e+01	1.175000000000000e+04
207651	-2.572013139724731e-01	1.027695834636688e-02	3.695139288902283e-01	9.693802893161774e-02	2.287189722061157e+00	-5.886361002922058e-01	-1.000000000000000e+00	8.297600000000000e+04	3.739971330000000e+08	-1.221540310000000e+09	-9.250000000000000e+02	-5.300000000000000e+02	3.000000000000000e+00	4.329210662841797e+01	4.234999847412109e+01	-3.422679185867310e+00	3.285546302795410e-01	-3.859651088714600e+00	-6.093489378690720e-02	-4.927772998809814e+00	-1.996088474988937e-01	1.448000000000000e+03	1.436000000000000e+03	9.860000000000000e+02	1.501000000000000e+03	1.200000000000000e+01	1.175000000000000e+04
207836	-2.572013139724731e-01	1.027695834636688e-02	3.695139288902283e-01	9.693802893161774e-02	2.287189722061157e+00	-5.886361002922058e-01	-1.000000000000000e+00	8.297600000000000e+04	3.739971330000000e+08	-1.221540310000000e+09	-9.250000000000000e+02	-5.300000000000000e+02	3.000000000000000e+00	4.329210662841797e+01	4.234999847412109e+01	-3.422679185867310e+00	3.285546302795410e-01	-3.859651088714600e+00	-6.093489378690720e-02	-4.927772998809814e+00	-1.996088474988937e-01	1.495000000000000e+03	1.415000000000000e+03	9.860000000000000e+02	1.501000000000000e+03	1.200000000000000e+01	1.175000000000000e+04
207862	-2.240670025348663e-01	-1.075537502765656e-01	3.651886582374573e-01	-1.495294570922852e-01	2.189971208572388e+00	-3.507800102233887e-01	-1.000000000000000e+00	8.297600000000000e+04	3.739971330000000e+08	-1.221540310000000e+09	-9.250000000000000e+02	-5.300000000000000e+02	3.000000000000000e+00	4.329210662841797e+01	4.234999847412109e+01	-3.422679185867310e+00	3.285546302795410e-01	-3.859651088714600e+00	-6.093489378690720e-02	-4.927772998809814e+00	-1.996088474988937e-01	1.495000000000000e+03	1.415000000000000e+03	9.860000000000000e+02	1.501000000000000e+03	1.200000000000000e+01	1.175000000000000e+04
